arm,run,nom_rank,ident,modality,confidence,reason,gene
masked,10,9,CX749,inhibit,medium,Approved-drug enzyme with high selectivity (0.88) and full tractability (1.00); modest dependency but its clinical readiness and clean profile make it a fast repurposing candidate.,EGLN1
masked,10,10,CX318,inhibit,medium,"High dependency (0.90) and good selectivity with decent tractability (0.80) and window — a solid novel target, though weaker tumor-vs-normal enrichment (0.45) tempers enthusiasm.",VRK1
masked,10,11,CX177,inhibit,low,"Druggable enzyme (tract 1.00) with high tumor specificity and selectivity; the low window (0.15) is a concern, so pursue as a chemistry-tractable target with careful therapeutic-index work.",CDC25B
masked,10,12,CX786,inhibit,low,"Balanced novel target with good tumor specificity (0.85), enrichment (0.93) and some tractability (0.55) — worth advancing as a hit-finding effort.",ELAVL1
masked,10,13,CX199,inhibit,low,"Strong SL (0.66) against CDKN2A/B with high tumor specificity (0.92) and enrichment; flagged common-essential and selec=0.01, so validate the tumor-selective window carefully.",WDR77
masked,10,14,CX875,inhibit,low,MTAP-deletion synthetic-lethal target with good window and enrichment; a second shot at the clinically important MTAP-del biomarker despite modest dependency and no chemistry yet.,RPL26L1
masked,10,15,CX801,inhibit,low,"Well-rounded novel profile (selec 0.77, window 0.75, enrichment 0.78) with no disqualifying flags — a reasonable exploratory inhibitor target.",PDCL3
masked,11,1,CX759,inhibit,high,"Approved-drug kinase with perfect tractability (1.00) and tumor specificity (1.00), strong selectivity (0.93) and a workable therapeutic window (0.63) — an immediately actionable, well-behaved inhibitor target.",PDGFRA
masked,11,2,CX883,inhibit,high,"Approved-drug kinase with near-perfect selectivity (0.97) and full tractability (1.00), good tumor specificity and window — a clean, druggable candidate.",MET
masked,11,3,CX657,inhibit,high,"Fully tractable kinase (1.00) with high dependency (0.75), top tumor enrichment (0.99) and a strong window (0.79), RB1 synthetic-lethal — druggable despite modest selectivity requiring biomarker stratification.",CDK2
masked,11,4,CX415,inhibit,medium,"Best-in-list synthetic-lethality (0.72) against CDKN2A/B loss with excellent selectivity, tumor specificity, enrichment and window — mechanistically compelling GBM vulnerability once a chemical entry point is found.",C3orf38
masked,11,5,CX254,inhibit,medium,"Novel CDKN2B/NF1 synthetic-lethal with balanced high dependency (0.71), selectivity (0.78) and enrichment (0.89) plus reasonable tractability (0.80).",ITGB5
masked,11,6,CX793,inhibit,medium,"MTAP-deletion synthetic-lethal (a validated GBM-relevant vulnerability) with high dependency (0.77), strong selectivity and full tractability — window is the main caveat.",JUN
masked,11,7,CX749,inhibit,medium,"Approved-drug enzyme with high selectivity (0.88) and full tractability (1.00) and clean tumor specificity — a de-risked, druggable candidate despite only moderate dependency.",EGLN1
masked,11,8,CX947,inhibit,medium,"CDKN2A/B synthetic-lethal with outstanding window (0.96), tumor specificity (0.87) and enrichment (0.99) — strong biology though currently untractable (tract=0.00).",KIF18B
masked,11,9,CX648,inhibit,medium,"RB1 synthetic-lethal with excellent selectivity (0.87), good tumor specificity and window — a promising vulnerability that needs a chemical starting point.",E2F3
masked,11,10,CX318,inhibit,medium,"Novel target with very high dependency (0.90) and a favorable window (0.73) plus decent tractability (0.80), a genuinely tumor-selective essential.",VRK1
masked,11,11,CX786,inhibit,medium,"Novel target with good selectivity (0.82), strong tumor specificity (0.85) and enrichment (0.93) and partial tractability (0.55) — balanced profile worth pursuing.",ELAVL1
masked,11,12,CX870,inhibit,medium,"PTEN synthetic-lethal with very high dependency (0.89), good selectivity (0.71) and tumor specificity — biologically attractive though tractability must be established.",RPP25L
masked,11,13,CX698,inhibit,low,"Novel target with high selectivity (0.90), excellent window (0.96) and tumor enrichment (0.98) — clean profile pending chemistry.",ERCC6L
masked,11,14,CX694,inhibit,low,"Novel target with strong selectivity (0.82), high tumor specificity (0.91), enrichment (0.96) and window (0.89) — attractive if a tractable pocket can be found.",DSCC1
masked,11,15,CX801,inhibit,low,"Novel target with balanced selectivity (0.77), tumor enrichment (0.78) and a good window (0.75); a solid mid-tier candidate for chemical exploration.",PDCL3
masked,12,1,CX759,inhibit,high,"Approved-drug kinase with perfect tractability, top-tier selectivity (0.93), perfect tumor specificity (1.00) and a decent therapeutic window — a directly druggable, de-riskable target.",PDGFRA
masked,12,2,CX883,inhibit,high,"Approved-drug kinase with near-perfect selectivity (0.97) and full tractability, giving a clean small-molecule inhibition path with an established safety profile.",MET
masked,12,3,CX793,inhibit,high,"Strong dependency (0.77), full tractability and an MTAP-deletion synthetic-lethal context that is a validated GBM vulnerability (PRMT5/MAT2A-type axis), enabling patient selection.",JUN
masked,12,4,CX657,inhibit,medium,"Fully tractable kinase with existing chemistry, high dependency (0.75), maximal tumor enrichment and a good window plus RB1 synthetic lethality, though pan-essentiality warrants a therapeutic-index check.",CDK2
masked,12,5,CX254,inhibit,medium,"Balanced high scores (dep 0.71, SL 0.54, tumorEnr 0.89) with CDKN2B/NF1 synthetic lethality, a mechanistically attractive GBM-lesion-directed target once an inhibitor MoA is established.",ITGB5
masked,12,6,CX749,inhibit,medium,"Approved-drug enzyme with high selectivity (0.88) and full tractability, offering a repurposing-ready inhibition path despite modest dependency.",EGLN1
masked,12,7,CX496,inhibit,medium,"Fully tractable enzyme with excellent window (0.94), high selectivity and tumor specificity, though low dependency and zero tumor-enrichment temper the expected effect size.",AMY2A
masked,12,8,CX318,inhibit,medium,Very high dependency (0.90) with good tractability (0.80) and a reasonable window; a compelling core vulnerability once an inhibitor strategy is developed.,VRK1
masked,12,9,CX177,inhibit,medium,"Fully tractable enzyme with good selectivity and tumor specificity, attractive if the narrow therapeutic window (0.15) can be widened through selective chemistry.",CDC25B
masked,12,10,CX875,inhibit,medium,"MTAP-deletion synthetic-lethal enzyme candidate with strong tumor enrichment (0.93) and good window, tapping the same validated GBM metabolic vulnerability as CX793.",RPL26L1
masked,12,11,CX786,inhibit,low,"Good selectivity (0.82), tumor specificity (0.85) and tumor enrichment (0.93) with moderate tractability, a plausible novel inhibition target for medicinal-chemistry investment.",ELAVL1
masked,12,12,CX257,inhibit,low,"Has existing chemistry and good tractability (0.80) with high selectivity (0.83) and tumor enrichment, though low dependency (0.21) limits confidence in on-target killing.",TEAD1
masked,12,13,CX591,inhibit,low,Has-chemistry enzyme with good tractability (0.80) and tumor specificity; a de-riskable starting point despite pan-essentiality that must be offset by a real therapeutic window.,VHL
masked,12,14,CX562,inhibit,low,"Enzyme with high window (0.90), strong tumor enrichment (0.96) and existing chemistry, worth pursuing if an inhibitor MoA and better selectivity can be established.",BRCA1
masked,12,15,CX426,inhibit,low,"Very high dependency (0.93) with PTEN synthetic lethality relevant to GBM, a mechanistically interesting target contingent on developing tractable chemistry (0.25).",FERMT2
masked,13,1,CX759,inhibit,high,"Approved-drug kinase with near-perfect tractability (1.00), top selectivity (0.93), max tumor specificity (1.00) and a decent safety window — a genuinely druggable, de-risked target.",PDGFRA
masked,13,2,CX883,inhibit,high,"Approved-drug kinase with excellent selectivity (0.97) and full tractability (1.00), good tumor specificity and window — another well-de-risked small-molecule target.",MET
masked,13,3,CX793,inhibit,medium,"Strong dependency (0.77) with an MTAP-deletion synthetic-lethal handle (a validated GBM-relevant vulnerability) and full tractability, though the narrow window (0.27) needs watching.",JUN
masked,13,4,CX657,inhibit,medium,"Fully tractable kinase (1.00) with high dependency and RB1 synthetic lethality plus max tumor enrichment, offset by weak selectivity from common-essentiality.",CDK2
masked,13,5,CX254,inhibit,medium,"High dependency with the best raw SL profile (0.54) against CDKN2B/NF1 lesions common in GBM and good tumor enrichment, tractable enough despite no established inhibitor MoA.",ITGB5
masked,13,6,CX749,inhibit,medium,Approved-drug enzyme with full tractability (1.00) and strong selectivity (0.88); a repurposing-ready starting point despite modest dependency.,EGLN1
masked,13,7,CX496,inhibit,medium,"Fully tractable enzyme with strong selectivity, excellent tumor specificity and one of the widest safety windows (0.94) — clean profile, though low dependency and zero tumor enrichment temper enthusiasm.",AMY2A
masked,13,8,CX177,inhibit,low,"Fully tractable enzyme with good selectivity and tumor specificity; a plausible small-molecule target, but the very narrow window (0.15) is a real liability.",CDC25B
masked,13,9,CX318,inhibit,medium,High dependency (0.90) with reasonable tractability (0.80) and safety window; a novel target worth chemistry investment despite lacking SL context.,VRK1
masked,13,10,CX786,inhibit,low,"Balanced novel target with good tumor specificity, high tumor enrichment and moderate tractability (0.55) — a reasonable medium-risk small-molecule candidate.",ELAVL1
masked,13,11,CX257,inhibit,low,"Good selectivity, tractability (0.80) and has-chemistry status make it chemically approachable, though low dependency (0.21) limits confidence.",TEAD1
masked,13,12,CX562,inhibit,low,Enzyme with strong tumor enrichment (0.96) and wide window (0.90); a druggable class worth pursuing despite modest dependency and no current inhibitor MoA.,BRCA1
masked,13,13,CX426,inhibit,low,"Very high dependency (0.93) with PTEN synthetic lethality (a core GBM lesion), giving a strong biological rationale even though tractability (0.25) will require real chemistry.",FERMT2
masked,13,14,CX591,inhibit,low,Has-chemistry enzyme with good tractability (0.80) and tumor specificity; a workable small-molecule handle despite common-essentiality tempering selectivity.,VHL
masked,13,15,CX735,inhibit,low,Novel target with strong tumor specificity and one of the widest safety windows (0.91); moderate tractability makes it a reasonable exploratory candidate.,GPR61
masked,14,1,CX759,inhibit,high,"Approved-drug kinase with perfect tractability, top selectivity vs pan-essential, maximal tumor specificity and a solid window — the most directly actionable target on the list.",PDGFRA
masked,14,2,CX883,inhibit,high,"Approved-drug kinase with near-perfect selectivity, full tractability, good tumor specificity and a workable window — a clean, readily druggable candidate.",MET
masked,14,3,CX657,inhibit,medium,"Fully tractable kinase with high dependency, strong tumor enrichment/window and an RB1 synthetic-lethal handle, though the common-essential and low-selectivity flags require careful window management.",CDK2
masked,14,4,CX793,inhibit,medium,"Highly tractable MTAP-deletion synthetic-lethal target with strong dependency and selectivity, a very appealing precision-oncology axis despite a narrow therapeutic window that needs derisking.",JUN
masked,14,5,CX254,inhibit,medium,"Balanced dependency, selectivity and CDKN2B/NF1 synthetic-lethality with good tumor enrichment and druggable chemistry, a strong novel candidate needing inhibitor-MoA development.",ITGB5
masked,14,6,CX415,inhibit,medium,"Best-in-list synthetic-lethality (CDKN2A/B) with strong dependency, selectivity, specificity and window, but tract=0.00 means chemistry must be established before it is actionable.",C3orf38
masked,14,7,CX318,inhibit,medium,High dependency and reasonable selectivity/window with decent tractability makes this a solid enzymatic/protein target once an inhibitor mode is defined.,VRK1
