arm,run,nom_rank,ident,modality,confidence,reason,gene
named,10,11,ELAVL1,degrade,low,HuR RNA-binding protein driving oncogenic mRNA stability in glioma with strong tumor specificity/enrichment; degrader or RNA-binding-disruptor approaches are the realistic modality.,ELAVL1
named,10,12,E2F3,degrade,low,"RB1-synthetic-lethal transcription factor with good selectivity/window, but as a TF it needs a degrader rather than a classical inhibitor.",E2F3
named,10,13,WDR77,inhibit,low,"PRMT5-cofactor scaffold with CDKN2A/B synthetic lethality and high tumor specificity, addressable indirectly through the well-druggable PRMT5/MTAP axis.",WDR77
named,10,14,JUN,degrade,low,High-dependency AP-1 transcription factor with MTAP-deletion synthetic lethality; chemistry exists but poor therapeutic window and TF nature favor a degrader with heavy caution.,JUN
named,10,15,PTPN11,inhibit,low,"SHP2 is a fully tractable, allosterically-druggable phosphatase downstream of GBM RTK signaling with clinical inhibitors, though window and CNS safety need close watch.",PTPN11
named,11,1,PDGFRA,inhibit,high,"GBM's canonical amplified/mutated RTK driver with excellent tumor specificity, top-tier tractability, and approved kinase inhibitors already in hand.",PDGFRA
named,11,2,MET,inhibit,high,"Validated GBM RTK driver (amplification/exon-14 splicing) with outstanding selectivity, full tractability, and clinically approved inhibitors, though CNS penetration must be optimized.",MET
named,11,3,CDK2,inhibit,high,"Highly tractable kinase with strong dependency and synthetic lethality with RB1/CDKN2A-defective GBM, where selective CDK2 inhibitors can spare normal tissue despite common-essential flag.",CDK2
named,11,4,KIF18A,inhibit,medium,Mitotic kinesin with very high dependency and excellent therapeutic window/tumor enrichment; selective inhibitors exist clinically and act selectively in chromosomally unstable tumors despite common-essential label.,KIF18A
named,11,5,KIF2C,inhibit,medium,"Top composite with excellent tumor enrichment and window plus SL to CDKN2A/B loss common in GBM, though it needs de novo inhibitor discovery.",KIF2C
named,11,6,CDK7,inhibit,medium,Fully tractable transcriptional/cell-cycle kinase with mature clinical-stage inhibitors and PTEN synthetic lethality relevant to GBM.,CDK7
named,11,7,TEAD1,inhibit,medium,Druggable Hippo-pathway transcription factor with an established palmitate-pocket inhibitor MoA and good selectivity/tumor enrichment.,TEAD1
named,11,8,EGLN1,inhibit,medium,"Highly tractable enzyme (PHD2) with clinical-grade small molecules and good selectivity, offering a rational hypoxia/HIF-axis intervention in GBM.",EGLN1
named,11,9,VRK1,inhibit,medium,"Strong, selective dependency kinase (paralog-SL vulnerability) with reasonable tractability and a genuine inhibitable active site emerging.",VRK1
named,11,10,ELAVL1,inhibit,low,"RNA-binding oncofactor (HuR) with high tumor specificity/enrichment and emerging small-molecule chemistry, warranting inhibition despite modest dependency.",ELAVL1
named,11,11,KIF18B,inhibit,low,"Mitotic kinesin with excellent window/tumor enrichment and CDKN2A/B synthetic lethality, a promising but chemistry-naive target.",KIF18B
named,11,12,WDR77,inhibit,low,"PRMT5 partner with strong SL to CDKN2A/B loss and high tumor specificity, addressable via the tractable methylosome axis.",WDR77
named,11,13,E2F3,inhibit,low,RB1-synthetic-lethal transcription factor with good selectivity and enrichment; hard to drug directly but mechanistically central to GBM cell-cycle escape.,E2F3
named,11,14,SLC35B2,inhibit,low,"Transporter with SL to PDGFRA amplification (a GBM driver context) and good tumor enrichment, offering a genetically-anchored, potentially tractable vulnerability.",SLC35B2
named,11,15,ERCC6L,inhibit,low,DNA-translocase (PICH) with outstanding window/selectivity/tumor enrichment; a clean mitotic-stress dependency worth chemistry investment.,ERCC6L
named,12,1,PDGFRA,inhibit,high,"GBM's canonical amplified/mutated RTK driver with high dependency, selectivity, perfect tumor-specificity and an approved-drug tractable kinase active site — a directly inhibitable oncogenic driver.",PDGFRA
named,12,2,MET,inhibit,high,"Amplified/fusion RTK driver of GBM with top selectivity and tumor-specificity plus a fully tractable, clinically-drugged kinase pocket enabling CNS-penetrant inhibitor development.",MET
named,12,3,CDK2,inhibit,medium,"Tractable kinase with strong dependency and synthetic lethality with RB1 loss (common in GBM), though pan-essentiality demands a tumor-selective/degrader window strategy.",CDK2
named,12,4,KIF2C,inhibit,medium,"Top-composite mitotic kinesin with excellent tumor enrichment and therapeutic window and SL to CDKN2A/B (frequently deleted in GBM), but requires new-chemistry validation given no established inhibitor MoA.",KIF2C
named,12,5,KIF18A,inhibit,medium,"Mitotic kinesin with very high dependency, tumor enrichment and window, and precedent-setting first-in-class inhibitors now in oncology clinical trials make its MoA credible.",KIF18A
named,12,6,KIF18B,inhibit,medium,"Mitotic kinesin with strong tumor-specificity, near-perfect enrichment/window and CDKN2A/B synthetic lethality relevant to GBM, though tractability (0.0) is the key open question.",KIF18B
named,12,7,VRK1,inhibit,medium,"High-dependency serine/threonine kinase with a druggable ATP pocket and emerging paralog-lethality rationale, a genuinely tractable novel enzyme target despite modest tumor enrichment.",VRK1
named,12,8,EGLN1,inhibit,medium,"PHD2 prolyl-hydroxylase with clinically validated small-molecule inhibitors and good selectivity/tractability, offering a druggable handle on the hypoxic GBM microenvironment.",EGLN1
named,12,9,CDK7,inhibit,medium,"Fully tractable transcriptional/cell-cycle kinase with covalent inhibitors in the clinic and PTEN synthetic lethality, warranting selectivity engineering to widen the pan-essential window.",CDK7
named,12,10,TEAD1,inhibit,medium,"Hippo-pathway transcription factor now drugged via its palmitate lipid pocket (clinical TEAD inhibitors), giving a rare tractable-TF opportunity with good selectivity in GBM.",TEAD1
named,12,11,ELAVL1,degrade,medium,HuR RNA-binding oncoprotein with strong tumor-specificity and enrichment and demonstrated small-molecule/PROTAC feasibility against its RNA-binding function.,ELAVL1
named,12,12,PTK2,inhibit,low,"FAK is a tractable kinase with high dependency and multiple clinical inhibitors; SL with CDKN2A/B is relevant, but low tumor-specificity and CNS-safety risk cap it.",PTK2
named,12,13,C3orf38,unknown,low,"Standout novel dependency with excellent SL, tumor-specificity, enrichment and window scores flagging it as a high-value hit worth deorphanizing despite zero current tractability.",C3orf38
named,12,14,WDR77,inhibit,low,PRMT5-cofactor scaffold with SL to CDKN2A/B and strong tumor-specificity offers a route to selectively exploit MTAP/CDKN2A co-deletion via the PRMT5 axis.,WDR77
named,12,15,ERCC6L,inhibit,low,"PICH DNA translocase with very high selectivity, tumor enrichment and window; a promising novel mitotic-stress target pending chemical tractability assessment.",ERCC6L
named,13,1,PDGFRA,inhibit,high,"Recurrent GBM-amplified receptor kinase with excellent selectivity, tumor specificity, top tractability, and existing approved small-molecule inhibitors; CNS penetration is the main development hurdle.",PDGFRA
named,13,2,MET,inhibit,high,"Druggable RTK driver in a GBM subset with high selectivity and approved kinase inhibitors, offering a clear inhibit-mechanism path.",MET
named,13,3,CDK2,inhibit,high,"Highly tractable kinase with strong dependency and synthetic lethality with RB1 loss, though pan-essentiality demands a genotype-selective (RB1/CCNE) patient-selection strategy.",CDK2
named,13,4,FGFR1,inhibit,medium,Amplified/fused RTK in GBM with excellent selectivity and clinical-grade inhibitors; nominated despite a narrow therapeutic window that will require careful CNS/toxicity management.,FGFR1
named,13,5,KIF18A,inhibit,medium,"Mitotic kinesin with strong dependency, high tumor enrichment, and genuine emerging small-molecule chemistry (KIF18A inhibitors in trials), giving a real inhibit path despite the NOVEL flag.",KIF18A
named,13,6,VRK1,inhibit,medium,"Strong dependency and an established SL relationship with VRK2-methylation/loss makes it a selective inhibit target, and its kinase fold offers realistic tractability for a NOVEL entry.",VRK1
named,13,7,CDK7,inhibit,medium,"Highly tractable transcriptional CDK with covalent inhibitors already in clinic and PTEN-loss synthetic lethality, best deployed with genotype selection given common-essentiality.",CDK7
named,13,8,TEAD1,inhibit,medium,"Hippo-pathway transcription factor now genuinely druggable via the autopalmitoylation pocket (clinical TEAD inhibitors), with good selectivity and enrichment supporting an inhibit approach.",TEAD1
named,13,9,EGLN1,inhibit,medium,"Well-validated enzyme (PHD2) with approved small-molecule inhibitors and clean tractability, worth pursuing as a metabolic/hypoxia-axis inhibit target in GBM.",EGLN1
named,13,10,KIF2C,inhibit,medium,"Top composite from very high tumor enrichment and window with strong selectivity, plausibly inhibitable as a mitotic kinesin, though it currently lacks a validated inhibitor MoA.",KIF2C
named,13,11,PTPN11,inhibit,medium,"SHP2 is highly tractable with clinically advanced allosteric inhibitors and sits at the RTK/RAS node downstream of GBM's EGFR/PDGFRA drivers, meriting inhibition despite modest tumor selectivity.",PTPN11
named,13,12,ELAVL1,inhibit,low,HuR RNA-binding protein with strong tumor enrichment and specificity that stabilizes oncogenic transcripts; nominated as a harder-to-drug but mechanistically attractive inhibit/degrade target.,ELAVL1
named,13,13,E2F3,degrade,low,Transcription factor with clear RB1-loss synthetic lethality and good selectivity/enrichment; a difficult but biologically compelling target where degradation may be more feasible than orthosteric inhibition.,E2F3
named,13,14,KIF18B,inhibit,low,"Mitotic kinesin with excellent tumor enrichment, specificity, and window that shares chemistry rationale with the emerging KIF18A inhibitor class.",KIF18B
named,13,15,WDR77,inhibit,low,"PRMT5 cofactor (MEP50) with strong tumor specificity/enrichment and CDKN2A/B synthetic lethality, druggable in practice through the well-precedented PRMT5-complex chemistry.",WDR77
named,14,1,PDGFRA,inhibit,high,"Recurrently amplified/mutated GBM driver kinase with a fully tractable ATP pocket and approved small-molecule inhibitors, plus top tumor-specificity and selectivity scores.",PDGFRA
named,14,2,MET,inhibit,high,"Validated RTK driver in a GBM subset with excellent selectivity and approved brain-penetrant-class inhibitors, strong for a biomarker-selected population.",MET
named,14,3,CDK2,inhibit,high,"Highly tractable kinase with clinical-stage selective inhibitors and RB1-pathway synthetic lethality relevant to CDKN2A-null GBM, though pan-essential liability requires a therapeutic window.",CDK2
named,14,4,CDK7,inhibit,medium,"Druggable transcriptional CDK with clinical covalent inhibitors and PTEN synthetic lethality, offering an orthogonal transcription-addiction angle in GBM.",CDK7
named,14,5,KIF18A,inhibit,medium,Mitotic kinesin with a genuine emerging small-molecule inhibitor MoA (unlike most kinesins here) and strong chromosomally-unstable-tumor selectivity plus excellent therapeutic-window score.,KIF18A
named,14,6,TEAD1,inhibit,medium,"Hippo-pathway transcription factor rendered druggable via the palmitate-pocket with clinical autopalmitoylation inhibitors, relevant to mesenchymal GBM.",TEAD1
named,14,7,EGLN1,inhibit,medium,"Prolyl-hydroxylase enzyme with approved small-molecule inhibitors and a defined active site, providing a tractable metabolic/hypoxia node with a real MoA.",EGLN1
named,14,8,VRK1,inhibit,medium,"Druggable kinase with strong GBM dependency and reported paralog/SL vulnerability, offering a tractable ATP pocket despite currently limited chemistry.",VRK1
named,14,9,C3orf38,unknown,low,"Best-balanced novel candidate across dependency, selectivity, SL (CDKN2A/B) and window, worth prioritizing for target-ID and chemical-tractability assessment despite no current tractability score.",C3orf38
named,14,10,ITGB5,inhibit,low,Novel integrin dependency with CDKN2B/NF1 synthetic lethality and good tumor enrichment; a cell-surface target amenable to antibody or peptidomimetic chemistry even if not classically small-molecule.,ITGB5
named,14,11,ELAVL1,inhibit,low,"RNA-binding protein (HuR) stabilizing oncogenic transcripts with emerging small-molecule disruptors and strong tumor enrichment, a novel mechanistic angle for GBM.",ELAVL1
named,14,12,PTPN11,inhibit,medium,"SHP2 is a genetically validated node downstream of RTKs with clinical allosteric inhibitors, useful against RTK-driven GBM despite pan-essentiality and CNS-safety concerns.",PTPN11
named,14,13,WDR77,inhibit,low,MEP50/PRMT5 partner with CDKN2A/B and strong tumor-specificity signal; addressable via the well-precedented PRMT5-MTA axis in MTAP-context GBM.,WDR77
